Name,Roaster,Price,Quantity,Roast_Level,Tasting_Notes,Origin,Process,Desc,URL,Image_URL,Category
ODD Classic Cold Brew | No Equipment Needed,Odd Coffee Roasters,1039.0,10g,Medium Roast,,,Natural,".coffee-section h3 {
    font-size: 26px;
    margin-bottom: 5px;
    font-weight: 700;
  }
  .coffee-section h4 {
    margin-top: 0;
    font-size: 18px;
    font-weight: 600;
    color: #6b6b6b;
  }
  .coffee-section ul {
    list-style: none;
    padding: 0;
    margin: 20px 0;
  }
  .coffee-section ul li {
    display: flex;
    align-items: center;
    margin-bottom: 12px;
    font-size: 16px;
    font-weight: 500;
  }
  .coffee-section ul li img {
    width: 38px;
    margin-right: 10px;
  }

  .brew-steps {
    margin-top: 35px;
  }
  .brew-title {
    font-size: 22px;
    font-weight: 700;
    margin-bottom: 15px;
    border-bottom: 2px solid #eee;
    display: inline-block;
    padding-bottom: 4px;
  }
  .brew-step {
    display: flex;
    align-items: center;
    margin-bottom: 18px;
  }
  .brew-step img {
    width: 55px;
    height: auto;
    margin-right: 12px;
  }
  .brew-text {
    font-size: 16px;
    font-weight: 500;
    color: #333;
  }
 
 
 Medium Roast 
 SIGNATURE TASTE | CHOCOLATY | NUTTY 
 A chocolatety, nutty and signature taste blend of roasted Arabica and premium Robustas 
 
 
  100%  Natural 
 
 
   No Preservatives 
 
 
   Nutty Flavor 
 
 
   Medium Roast 
 
 
 
 
 How to Brew 
 
 
 Open 1 ODD Brew Bag 
 
 
 
 Dip it in 500ml of water 
 
 
 
 Steep it in your fridge (12 to 48 hours) 
 
 
 
 Remove the bag and enjoy",https://oddcoffee.in/products/odd-cold-brew-no-equipment-needed-pack-of-5-brew-bags-brews-upto-15-cups,https://cdn.shopify.com/s/files/1/0624/2674/3014/files/Cold_Brew_Pour_Over_Bags.png?v=1766487020,Coffee
ODD Classic Cold Brew | No Equipment Needed,Odd Coffee Roasters,1529.0,15g,Medium Roast,,,Natural,".coffee-section h3 {
    font-size: 26px;
    margin-bottom: 5px;
    font-weight: 700;
  }
  .coffee-section h4 {
    margin-top: 0;
    font-size: 18px;
    font-weight: 600;
    color: #6b6b6b;
  }
  .coffee-section ul {
    list-style: none;
    padding: 0;
    margin: 20px 0;
  }
  .coffee-section ul li {
    display: flex;
    align-items: center;
    margin-bottom: 12px;
    font-size: 16px;
    font-weight: 500;
  }
  .coffee-section ul li img {
    width: 38px;
    margin-right: 10px;
  }

  .brew-steps {
    margin-top: 35px;
  }
  .brew-title {
    font-size: 22px;
    font-weight: 700;
    margin-bottom: 15px;
    border-bottom: 2px solid #eee;
    display: inline-block;
    padding-bottom: 4px;
  }
  .brew-step {
    display: flex;
    align-items: center;
    margin-bottom: 18px;
  }
  .brew-step img {
    width: 55px;
    height: auto;
    margin-right: 12px;
  }
  .brew-text {
    font-size: 16px;
    font-weight: 500;
    color: #333;
  }
 
 
 Medium Roast 
 SIGNATURE TASTE | CHOCOLATY | NUTTY 
 A chocolatety, nutty and signature taste blend of roasted Arabica and premium Robustas 
 
 
  100%  Natural 
 
 
   No Preservatives 
 
 
   Nutty Flavor 
 
 
   Medium Roast 
 
 
 
 
 How to Brew 
 
 
 Open 1 ODD Brew Bag 
 
 
 
 Dip it in 500ml of water 
 
 
 
 Steep it in your fridge (12 to 48 hours) 
 
 
 
 Remove the bag and enjoy",https://oddcoffee.in/products/odd-cold-brew-no-equipment-needed-pack-of-5-brew-bags-brews-upto-15-cups,https://cdn.shopify.com/s/files/1/0624/2674/3014/files/Cold_Brew_Pour_Over_Bags.png?v=1766487020,Coffee
"ODD Coffee Pack of 2 | House Blend Medium Roast Beans, OL' Smoky Dark Roast Beans",Odd Coffee Roasters,949.0,,Medium Roast,"× Freshly Roasted House Blend Medium Roast Beans, OL' Smoky Dark Roast Beans About this item 100% Arabica (MIX of 60%",,,"×   
 
 
 
     
   
   
     Freshly Roasted House Blend Medium Roast Beans, OL' Smoky Dark Roast Beans      
  About this item    
 
    100% Arabica (MIX of 60% premium Arabica &amp; 40% premium robustas)  
   Nutty, Chocolaty flavor &amp; Smoky Flavor  
   No Preservatives   
   Medium Roast  
   Dark Roast",https://oddcoffee.in/products/odd-coffee-pack-of-2-coarse-grind-house-blend-medium-roast-beans-ol-smoky-dark-roast-beans,https://cdn.shopify.com/s/files/1/0624/2674/3014/files/House_OL_SmokyBlend_1.png?v=1755772368,Coffee
"ODD Coffee Pack of 2 |Breakfast Blend Light Roast Beans, House Blend Medium Roast Beans",Odd Coffee Roasters,979.0,,Light Roast,"× Freshly Roasted House Blend Medium Roast Beans, Breakfast Blend Light Roast Beans About this item 100% Arabica (MIX",,,"×   
 
 
 
     
   
   
     Freshly Roasted House Blend Medium Roast Beans, Breakfast Blend Light Roast Beans      
  About this item    
 
    100% Arabica (MIX of 60% premium Arabica &amp; 40% premium robustas)  
   Nutty &amp; Chocolaty flavor   
 
 
    Fruity Flavor    
   No Preservatives    
   Light Roast  
   Medium Roast",https://oddcoffee.in/products/odd-coffee-pack-of-2-fine-grind-house-blend-medium-roast-beans-breakfast-blend-light-roast-beans,https://cdn.shopify.com/s/files/1/0624/2674/3014/files/Breakfast_HouseBlend.png?v=1755772353,Coffee
"ODD Coffee Pack of 3 | House Blend Medium Roast Beans, OL' Smoky Dark Roast Beans, Breakfast Blend Light Roast Beans",Odd Coffee Roasters,1399.0,,Light Roast,,,,"×   
 
 
 
     
   
   
     Freshly Roasted House Blend Medium Roast Beans, OL' Smoky Dark Roast Beans, Breakfast Blend Light Roast Beans        
  About this item    
 
    100% Arabica (MIX of 60% premium Arabica &amp; 40% premium robustas)  
   Nutty, Chocolaty flavor &amp; Smoky Flavor  
 
 
    Fruity Flavor    
   No Preservatives    
   Light Roast  
   Medium Roast  
   Dark Roast",https://oddcoffee.in/products/odd-coffee-pack-of-3-whole-beans-house-blend-medium-roast-beans-ol-smoky-dark-roast-beans-breakfast-blend-light-roast-beans,https://cdn.shopify.com/s/files/1/0624/2674/3014/files/Breakfast_House_OL_SmokyBlend.png?v=1755772340,Coffee
"ODD Coffee Pour Over Bags| Pack of 2 | Makes 20 Cups | House Blend Medium Roast, Breakfast Blend Light Roast",Odd Coffee Roasters,849.0,,Light Roast,"× Freshly Roasted House Blend Medium Roast, Breakfast Blend Light Roast About this item 100% Arabica (MIX of 60%",,,"×   
 
 
 
     
   
   
       Freshly Roasted House Blend Medium Roast, Breakfast Blend Light Roast        
  About this item    
 
    100% Arabica (MIX of 60% premium Arabica &amp; 40% premium robustas)  
   Nutty &amp; Chocolaty flavor   
 
 
    Fruity Flavor    
   No Preservatives    
   Light Roast  
   Medium Roast  
 
   3 Step Brew - No Equipment Required",https://oddcoffee.in/products/odd-coffee-pour-over-bags-pack-of-2-makes-20-cups-house-blend-medium-roast-breakfast-blend-light-roast,https://cdn.shopify.com/s/files/1/0624/2674/3014/files/Breakfast_HouseBlendBox.png?v=1755772170,Accessories
"ODD Coffee Pour Over Bags| Pack of 2 | Makes 20 Cups | House Blend Medium Roast, OL' Smoky Dark Roast",Odd Coffee Roasters,899.0,,Medium Roast,"× Freshly Roasted House Blend Medium Roast, OL' Smoky Dark Roast About this item 100% Arabica (MIX of 60% premium",,,"×   
 
 
 
     
   
   
       Freshly Roasted House Blend Medium Roast, OL' Smoky Dark Roast        
  About this item    
 
    100% Arabica (MIX of 60% premium Arabica &amp; 40% premium robustas)  
   Nutty, Chocolaty flavor &amp; Smoky Flavor  
 
 
    Fruity Flavor    
   No Preservatives    
   Medium Roast  
   Dark Roast  
 
   3 Step Brew - No Equipment Required",https://oddcoffee.in/products/odd-coffee-pour-over-bags-pack-of-2-makes-20-cups-house-blend-medium-roast-ol-smoky-dark-roast,https://cdn.shopify.com/s/files/1/0624/2674/3014/files/House_OL_SmokyBlendBox.png?v=1755772154,Accessories
"ODD Coffee Pour Over Bags| Pack of 3 | Makes 30 Cups | House Blend Medium Roast, OL' Smoky Dark Roast, Breakfast Blend Light Roast",Odd Coffee Roasters,1199.0,,Light Roast,,,,"×   
 
 
 
     
   
    Freshly Roasted House Blend Medium Roast, OL' Smoky Dark Roast, Breakfast Blend Light Roast    
  About this item    
 
    100% Arabica (MIX of 60% premium Arabica &amp; 40% premium robustas)  
   Nutty, Chocolaty flavor &amp; Smoky Flavor  
 
 
    Fruity Flavor    
   No Preservatives    
   Light Roast  
   Medium Roast  
   Dark Roast  
 
   3 Step Brew - No Equipment Required",https://oddcoffee.in/products/odd-coffee-pour-over-bags-pack-of-3-makes-30-cups-house-blend-medium-roast-ol-smoky-dark-roast-breakfast-blend-light-roast-1,https://cdn.shopify.com/s/files/1/0624/2674/3014/files/Breakfast_House_OL_SmokyBlendBox.png?v=1755772321,Accessories
ODD Dark Roast Cold Brew | No Equipment Needed,Odd Coffee Roasters,540.0,5g,Medium Roast,,,Natural,".coffee-section h3 {
    font-size: 26px;
    margin-bottom: 5px;
    font-weight: 700;
  }
  .coffee-section h4 {
    margin-top: 0;
    font-size: 18px;
    font-weight: 600;
    color: #6b6b6b;
  }
  .coffee-section ul {
    list-style: none;
    padding: 0;
    margin: 20px 0;
  }
  .coffee-section ul li {
    display: flex;
    align-items: center;
    margin-bottom: 12px;
    font-size: 16px;
    font-weight: 500;
  }
  .coffee-section ul li img {
    width: 38px;
    margin-right: 10px;
  }

  .brew-steps {
    margin-top: 35px;
  }
  .brew-title {
    font-size: 22px;
    font-weight: 700;
    margin-bottom: 15px;
    border-bottom: 2px solid #eee;
    display: inline-block;
    padding-bottom: 4px;
  }
  .brew-step {
    display: flex;
    align-items: center;
    margin-bottom: 18px;
  }
  .brew-step img {
    width: 55px;
    height: auto;
    margin-right: 12px;
  }
  .brew-text {
    font-size: 16px;
    font-weight: 500;
    color: #333;
  }
 
 
 Dark Roast 
 SIGNATURE TASTE | CHOCOLATY | NUTTY 
 A chocolatety, nutty and signature taste blend of roasted Arabica and premium Robustas 
 
 
  100%  Natural 
 
 
   No Preservatives 
 
 
   Nutty Flavor 
 
 
   Medium Roast 
 
 
 
 
 How to Brew 
 
 
 Open 1 ODD Brew Bag 
 
 
 
 Dip it in 500ml of water 
 
 
 
 Steep it in your fridge (12 to 48 hours) 
 
 
 
 Remove the bag and enjoy",https://oddcoffee.in/products/odd-dark-roast-cold-brew-no-equipment-needed,https://cdn.shopify.com/s/files/1/0624/2674/3014/files/ChatGPT_Image_Dec_23_2025_04_23_46_PM.png?v=1766487252,Coffee
ODD Dark Roast Cold Brew | No Equipment Needed,Odd Coffee Roasters,1039.0,10g,Medium Roast,,,Natural,".coffee-section h3 {
    font-size: 26px;
    margin-bottom: 5px;
    font-weight: 700;
  }
  .coffee-section h4 {
    margin-top: 0;
    font-size: 18px;
    font-weight: 600;
    color: #6b6b6b;
  }
  .coffee-section ul {
    list-style: none;
    padding: 0;
    margin: 20px 0;
  }
  .coffee-section ul li {
    display: flex;
    align-items: center;
    margin-bottom: 12px;
    font-size: 16px;
    font-weight: 500;
  }
  .coffee-section ul li img {
    width: 38px;
    margin-right: 10px;
  }

  .brew-steps {
    margin-top: 35px;
  }
  .brew-title {
    font-size: 22px;
    font-weight: 700;
    margin-bottom: 15px;
    border-bottom: 2px solid #eee;
    display: inline-block;
    padding-bottom: 4px;
  }
  .brew-step {
    display: flex;
    align-items: center;
    margin-bottom: 18px;
  }
  .brew-step img {
    width: 55px;
    height: auto;
    margin-right: 12px;
  }
  .brew-text {
    font-size: 16px;
    font-weight: 500;
    color: #333;
  }
 
 
 Dark Roast 
 SIGNATURE TASTE | CHOCOLATY | NUTTY 
 A chocolatety, nutty and signature taste blend of roasted Arabica and premium Robustas 
 
 
  100%  Natural 
 
 
   No Preservatives 
 
 
   Nutty Flavor 
 
 
   Medium Roast 
 
 
 
 
 How to Brew 
 
 
 Open 1 ODD Brew Bag 
 
 
 
 Dip it in 500ml of water 
 
 
 
 Steep it in your fridge (12 to 48 hours) 
 
 
 
 Remove the bag and enjoy",https://oddcoffee.in/products/odd-dark-roast-cold-brew-no-equipment-needed,https://cdn.shopify.com/s/files/1/0624/2674/3014/files/ChatGPT_Image_Dec_23_2025_04_23_46_PM.png?v=1766487252,Coffee
