Name,Roaster,Price,Quantity,Roast_Level,Tasting_Notes,Origin,Process,Desc,URL,Image_URL,Category
Salawara Bio Reactor,Half Light,950.0,,Light Roast,Lot #713,Belur,Natural,"Lot #713 Location – Belur, Karnataka Altitude – 1035 - 1125 Masl Varietal – SLN 795 Process – Naturals | Bio Reactor Yeast | 48 Hours Cup Notes – Seabuckthorn Juice, Wild Honey, Lemon Zest Roast Profile – Light Net wt. - 250 g | 8.8 oz Introducing latest coffee release from Salawara Estate , located in the lush Western Ghats of India. Established in the late 1880s, this 145-hectare estate has been producing high-quality coffee for generations. Intercropped with pepper, Areca nut, oranges, and silver oak, Salawara’s coffee offers a unique balance of flavours, earning the Best Quality Bean Award from Ernesto Illy in 2018. ""Salawara,"" meaning ""a string of blessings,"" captures the rich tradition and passion behind this exceptional Indian specialty coffee .",https://halflightcoffee.com/products/salawara-bio-reactor,https://cdn.shopify.com/s/files/1/0575/8976/0188/files/Salawara_Bio_Reactor.jpg?v=1782500035,Coffee
Salawara Bio Reactor,Half Light,950.0,,Light Roast,Lot #713,Belur,Natural,"Lot #713 Location – Belur, Karnataka Altitude – 1035 - 1125 Masl Varietal – SLN 795 Process – Naturals | Bio Reactor Yeast | 48 Hours Cup Notes – Seabuckthorn Juice, Wild Honey, Lemon Zest Roast Profile – Light Net wt. - 250 g | 8.8 oz Introducing latest coffee release from Salawara Estate , located in the lush Western Ghats of India. Established in the late 1880s, this 145-hectare estate has been producing high-quality coffee for generations. Intercropped with pepper, Areca nut, oranges, and silver oak, Salawara’s coffee offers a unique balance of flavours, earning the Best Quality Bean Award from Ernesto Illy in 2018. ""Salawara,"" meaning ""a string of blessings,"" captures the rich tradition and passion behind this exceptional Indian specialty coffee .",https://halflightcoffee.com/products/salawara-bio-reactor,https://cdn.shopify.com/s/files/1/0575/8976/0188/files/Salawara_Bio_Reactor.jpg?v=1782500035,Coffee
Salawara Bio Reactor,Half Light,950.0,,Light Roast,Lot #713,Belur,Natural,"Lot #713 Location – Belur, Karnataka Altitude – 1035 - 1125 Masl Varietal – SLN 795 Process – Naturals | Bio Reactor Yeast | 48 Hours Cup Notes – Seabuckthorn Juice, Wild Honey, Lemon Zest Roast Profile – Light Net wt. - 250 g | 8.8 oz Introducing latest coffee release from Salawara Estate , located in the lush Western Ghats of India. Established in the late 1880s, this 145-hectare estate has been producing high-quality coffee for generations. Intercropped with pepper, Areca nut, oranges, and silver oak, Salawara’s coffee offers a unique balance of flavours, earning the Best Quality Bean Award from Ernesto Illy in 2018. ""Salawara,"" meaning ""a string of blessings,"" captures the rich tradition and passion behind this exceptional Indian specialty coffee .",https://halflightcoffee.com/products/salawara-bio-reactor,https://cdn.shopify.com/s/files/1/0575/8976/0188/files/Salawara_Bio_Reactor.jpg?v=1782500035,Coffee
Salawara Bio Reactor,Half Light,950.0,Turkish Coffee,Light Roast,Lot #713,Belur,Natural,"Lot #713 Location – Belur, Karnataka Altitude – 1035 - 1125 Masl Varietal – SLN 795 Process – Naturals | Bio Reactor Yeast | 48 Hours Cup Notes – Seabuckthorn Juice, Wild Honey, Lemon Zest Roast Profile – Light Net wt. - 250 g | 8.8 oz Introducing latest coffee release from Salawara Estate , located in the lush Western Ghats of India. Established in the late 1880s, this 145-hectare estate has been producing high-quality coffee for generations. Intercropped with pepper, Areca nut, oranges, and silver oak, Salawara’s coffee offers a unique balance of flavours, earning the Best Quality Bean Award from Ernesto Illy in 2018. ""Salawara,"" meaning ""a string of blessings,"" captures the rich tradition and passion behind this exceptional Indian specialty coffee .",https://halflightcoffee.com/products/salawara-bio-reactor,https://cdn.shopify.com/s/files/1/0575/8976/0188/files/Salawara_Bio_Reactor.jpg?v=1782500035,Coffee
Salawara Bio Reactor,Half Light,950.0,Vietnamese Coffee,Light Roast,Lot #713,Belur,Natural,"Lot #713 Location – Belur, Karnataka Altitude – 1035 - 1125 Masl Varietal – SLN 795 Process – Naturals | Bio Reactor Yeast | 48 Hours Cup Notes – Seabuckthorn Juice, Wild Honey, Lemon Zest Roast Profile – Light Net wt. - 250 g | 8.8 oz Introducing latest coffee release from Salawara Estate , located in the lush Western Ghats of India. Established in the late 1880s, this 145-hectare estate has been producing high-quality coffee for generations. Intercropped with pepper, Areca nut, oranges, and silver oak, Salawara’s coffee offers a unique balance of flavours, earning the Best Quality Bean Award from Ernesto Illy in 2018. ""Salawara,"" meaning ""a string of blessings,"" captures the rich tradition and passion behind this exceptional Indian specialty coffee .",https://halflightcoffee.com/products/salawara-bio-reactor,https://cdn.shopify.com/s/files/1/0575/8976/0188/files/Salawara_Bio_Reactor.jpg?v=1782500035,Coffee
Salawara Bio Reactor,Half Light,950.0,,Light Roast,Lot #713,Belur,Natural,"Lot #713 Location – Belur, Karnataka Altitude – 1035 - 1125 Masl Varietal – SLN 795 Process – Naturals | Bio Reactor Yeast | 48 Hours Cup Notes – Seabuckthorn Juice, Wild Honey, Lemon Zest Roast Profile – Light Net wt. - 250 g | 8.8 oz Introducing latest coffee release from Salawara Estate , located in the lush Western Ghats of India. Established in the late 1880s, this 145-hectare estate has been producing high-quality coffee for generations. Intercropped with pepper, Areca nut, oranges, and silver oak, Salawara’s coffee offers a unique balance of flavours, earning the Best Quality Bean Award from Ernesto Illy in 2018. ""Salawara,"" meaning ""a string of blessings,"" captures the rich tradition and passion behind this exceptional Indian specialty coffee .",https://halflightcoffee.com/products/salawara-bio-reactor,https://cdn.shopify.com/s/files/1/0575/8976/0188/files/Salawara_Bio_Reactor.jpg?v=1782500035,Coffee
Ethiopian Organic by Balanoor Plantation,Half Light,980.0,Select a grind size,Light Roast,,Chikmagalur,Washed,"Location – Chikmagalur, Karnataka Altitude – 1465 Masl Varietal – Ethiopian Organic Process – Washed Cup Notes – Rose Petal Jam ( गुलकंद ), Dried Apricot, Spiced Walnuts Roast Profile – Light Net wt. - 250 g | 8.8 oz A rare Ethiopian heirloom varietal, introduced to India through the Coffee Board’s trial program, this coffee has found a home in its own dedicated certified organic block at 4,800 ft. Over two decades old, these plants produce a cup that is both distinctive and beautifully balanced. Expect bright citrus layered with caramelised roasted nuts, carried by a lively citric and malic acidity. Aromatics of brown spice, floral, and molasses lead to a rounded mouthfeel, finishing with lingering notes of roasted nuts, sweet citrus, and spices . Grown with certified organic practices, this is a rare expression of an Ethiopian heirloom, nurtured in Indian soil while staying true to its vibrant character.",https://halflightcoffee.com/products/ethiopian-organic,https://cdn.shopify.com/s/files/1/0575/8976/0188/files/EthiopianOrganic250g.jpg?v=1782381604,Coffee
Ethiopian Organic by Balanoor Plantation,Half Light,980.0,,Light Roast,,Chikmagalur,Washed,"Location – Chikmagalur, Karnataka Altitude – 1465 Masl Varietal – Ethiopian Organic Process – Washed Cup Notes – Rose Petal Jam ( गुलकंद ), Dried Apricot, Spiced Walnuts Roast Profile – Light Net wt. - 250 g | 8.8 oz A rare Ethiopian heirloom varietal, introduced to India through the Coffee Board’s trial program, this coffee has found a home in its own dedicated certified organic block at 4,800 ft. Over two decades old, these plants produce a cup that is both distinctive and beautifully balanced. Expect bright citrus layered with caramelised roasted nuts, carried by a lively citric and malic acidity. Aromatics of brown spice, floral, and molasses lead to a rounded mouthfeel, finishing with lingering notes of roasted nuts, sweet citrus, and spices . Grown with certified organic practices, this is a rare expression of an Ethiopian heirloom, nurtured in Indian soil while staying true to its vibrant character.",https://halflightcoffee.com/products/ethiopian-organic,https://cdn.shopify.com/s/files/1/0575/8976/0188/files/EthiopianOrganic250g.jpg?v=1782381604,Coffee
Ethiopian Organic by Balanoor Plantation,Half Light,980.0,,Light Roast,,Chikmagalur,Washed,"Location – Chikmagalur, Karnataka Altitude – 1465 Masl Varietal – Ethiopian Organic Process – Washed Cup Notes – Rose Petal Jam ( गुलकंद ), Dried Apricot, Spiced Walnuts Roast Profile – Light Net wt. - 250 g | 8.8 oz A rare Ethiopian heirloom varietal, introduced to India through the Coffee Board’s trial program, this coffee has found a home in its own dedicated certified organic block at 4,800 ft. Over two decades old, these plants produce a cup that is both distinctive and beautifully balanced. Expect bright citrus layered with caramelised roasted nuts, carried by a lively citric and malic acidity. Aromatics of brown spice, floral, and molasses lead to a rounded mouthfeel, finishing with lingering notes of roasted nuts, sweet citrus, and spices . Grown with certified organic practices, this is a rare expression of an Ethiopian heirloom, nurtured in Indian soil while staying true to its vibrant character.",https://halflightcoffee.com/products/ethiopian-organic,https://cdn.shopify.com/s/files/1/0575/8976/0188/files/EthiopianOrganic250g.jpg?v=1782381604,Coffee
Ethiopian Organic by Balanoor Plantation,Half Light,980.0,,Light Roast,,Chikmagalur,Washed,"Location – Chikmagalur, Karnataka Altitude – 1465 Masl Varietal – Ethiopian Organic Process – Washed Cup Notes – Rose Petal Jam ( गुलकंद ), Dried Apricot, Spiced Walnuts Roast Profile – Light Net wt. - 250 g | 8.8 oz A rare Ethiopian heirloom varietal, introduced to India through the Coffee Board’s trial program, this coffee has found a home in its own dedicated certified organic block at 4,800 ft. Over two decades old, these plants produce a cup that is both distinctive and beautifully balanced. Expect bright citrus layered with caramelised roasted nuts, carried by a lively citric and malic acidity. Aromatics of brown spice, floral, and molasses lead to a rounded mouthfeel, finishing with lingering notes of roasted nuts, sweet citrus, and spices . Grown with certified organic practices, this is a rare expression of an Ethiopian heirloom, nurtured in Indian soil while staying true to its vibrant character.",https://halflightcoffee.com/products/ethiopian-organic,https://cdn.shopify.com/s/files/1/0575/8976/0188/files/EthiopianOrganic250g.jpg?v=1782381604,Coffee
