roaster,name,price,currency,description,product_url,image_url,variants
Black Baza,Festive Stockings,₹900.0,INR,NA,https://www.blackbazacoffee.com/products/festive-stockings,https://cdn.shopify.com/s/files/1/0092/8451/7967/files/Web_Stockings_1_850A1825.jpg?v=1765474922,
Black Baza,From Forest to Cup — Mumbai Edit,₹0.00,INR,"WHEN 16 November 2025 | 11 AM-12:30 PM WHERE Editions Jojo, Shivaji Park, Mumbai WE'RE BRINGING OUR CUPPING TABLE TO MUMBAI! We're so excited to bring our Field Team to Mumbai and host this tasting at the very cool photobook library, Edition Jojo. Whether you are new to cupping, or a seasoned coffee taster, join us to slow down and discover the magic of biodiversity-friendly coffee farms! STORIES IN A CUP This series brings the forest, farm and field to the city — one table, one tasting, one story at a time. It’s a space to cup, connect, and celebrate the biodiverse landscapes and farming communities that shape our coffee. Without these stories, coffee would just be coffee - no?",https://www.blackbazacoffee.com/products/from-forest-to-cup-mumbai-edit,https://cdn.shopify.com/s/files/1/0092/8451/7967/files/APPROVED_23a6e05c-3086-4de9-a9e2-12243965966a.png?v=1762482800,
Black Baza,Wild Keepsakes: Luna Keyring,₹520.0,INR,NA,https://www.blackbazacoffee.com/products/wild-keepsakes-luna-keyring,https://cdn.shopify.com/s/files/1/0092/8451/7967/files/Web_Keyring1_LUNA-BIG-LEAF.jpg?v=1762351465,
Black Baza,Wild Keepsakes: Draco Keyring,₹520.0,INR,NA,https://www.blackbazacoffee.com/products/wild-keepsakes-draco-keyring,https://cdn.shopify.com/s/files/1/0092/8451/7967/files/Web_Keyring1_DRACO-BIG-LEAF.jpg?v=1762351466,
Black Baza,Wild Keepsakes: Black Baza Keyring,₹520.0,INR,NA,https://www.blackbazacoffee.com/products/wild-keepsakes-black-baza-keyring,https://cdn.shopify.com/s/files/1/0092/8451/7967/files/Web_Keyring1_BAZA-BIG-LEAF.jpg?v=1762351466,
Black Baza,Wild Keepsakes: Luna Lapel Pin,₹360.0,INR,NA,https://www.blackbazacoffee.com/products/wild-keepsakes-luna-lapel-pin,https://cdn.shopify.com/s/files/1/0092/8451/7967/files/Web_Luna_Pin4_IMG_5410.jpg?v=1761389007,
Black Baza,Wild Keepsakes: Draco Lapel Pin,₹360.0,INR,NA,https://www.blackbazacoffee.com/products/wild-keepsakes-draco-lapel-pin,https://cdn.shopify.com/s/files/1/0092/8451/7967/files/Web_Draco_Pin7_IMG_5406.jpg?v=1761904134,
Black Baza,Wild Keepsakes: Black Baza Lapel Pin,₹360.0,INR,NA,https://www.blackbazacoffee.com/products/wild-keepsakes-black-baza-lapel-pin,https://cdn.shopify.com/s/files/1/0092/8451/7967/files/Web_-Baza_Pin4_IMG_5412.jpg?v=1761389007,
Black Baza,The Ant Loop Set,₹2400.0,INR,"The Ant Loop Gift Box A stunning gift box for ant lovers, someone discovering coffee...or just a collector of one-of-a-kind brewing equipment! Our pitch is for gifts that are kinder to the planet! This gift box has no plastic packaging, is beautifully presented and designed for both somebody discovering coffee and for someone who appreciates traditional craftsmanship in their coffee brewing equipment. The brass filter coffee is a uniquely South Asian coffee brewing technique which involves a fairly slow percolation of finely ground coffee in a traditional filter. The result is a heavy bodied and rich brew that is delicious both hot or as an iced version. Gift Sustainably: If you'd like to customise gift boxes with bulk discounts, please fill out this form below and someone from our team will reach out to you: Inquiry for Sustainable Gifting Why Ants? Because, to grow good coffee, one needs ants! Ants are remarkable indicators of ecological health in coffee farms because they play essential roles in pest control, soil aeration, and nutrient cycling. Their presence often signals a balanced ecosystem, as they keep pest populations in check and contribute to the soil's richness. By studying ant diversity, we get insights into the farm’s overall biodiversity, showing how interconnected and resilient the environment truly is. Plus, they're funny, cute little creatures with fascinating social structures, making them fab mascots for sustainable farming! Here’s an ode to ants: our coffee companions all the way from farms right up to our kitchen counters! The Contents Ant Loop Gift Box: - 100g of coffee of your choice* - Ant Loop Brass Filter - Ant Loop Brass Tumbler Set *If you forget to mention this, we'll send you our Whistling Schoolboy coffee. This coffee is only available as a Medium Fine grind. If you would like Whole Bean, select a different coffee! Optional Add-Ons: - Brass Tumbler Set - Wooden Ant Scoop - Ant Tote Bag - Ceramic Ant Pour Over - Ceramic Ant Mug - 100g",https://www.blackbazacoffee.com/products/ant-loop-set,https://cdn.shopify.com/s/files/1/0092/8451/7967/files/Gear_AntLoop5.jpg?v=1748611573,No Add Ons:2400.00; Additional Tumbler & Dabra Set:3000.00
Black Baza,Barista Travel Bag,₹860.0,INR,NA,https://www.blackbazacoffee.com/products/barista-travel-bag,https://cdn.shopify.com/s/files/1/0092/8451/7967/files/Web_Bag_IMG_4984.jpg?v=1758720510,
