roaster,name,price,currency,description,product_url,image_url,variants
Blue Tokai,Half - Caff,450.00,INR,"<p>Our first-ever single-origin, specialty Half-Caff comes from Yelnoorkhan Estate. We selected their S795, washed processed coffee to create a complex and distinctive cup.  </p>
<p>To reduce caffeine by 55%, we used CO₂ decaffeination, a chemical-free, minimal-waste generating method that is conscious in its water and energy usage. We chose it because the other decaffeination methods available to us in India came with a catch. In removing all the caffeine, they also took away the depth that makes a cup memorable. Adding artificial flavours was not something we wanted to do, never mind the fact that many of these methods also used far too much water.  </p>
<p>The result is a cup with a gentler kick that holds its own in terms of flavour. You’ll first notice chocolate biscuits on the nose as well as your palate. A silky mouthfeel then reveals notes of roasted hazelnuts and malt, followed by a long, nutty finish. </p>
<p>For the best experience, brew this coffee using an espresso machine. It tastes great black and is equally suited to milk-based beverages.</p>
<p><strong>Recommended Resting Period:<span> </span></strong>5<span> </span><span>Days</span></p>
<p><meta charset=""utf-8""><strong>Note:</strong><span> <meta charset=""utf-8"">This coffee pack is a special release with limited availability and, therefore, cannot be included in a subscription plan.</span></p>",https://bluetokaicoffee.com/products/half-caff,https://cdn.shopify.com/s/files/1/0738/1409/files/1.-Half-Caff__Front_b6fd7e82-a892-4233-9e4b-744783a97b6d.jpg?v=1763722998,100g; 200g
Blue Tokai,Kalledevarapura Estate - Pulp Sun Dried,800.00,INR,"<p>Our all-time favourite pulp sun-dried coffee from Kalledevarapura Estate is back! This year’s harvest boasts a medium body and a sweet mouthfeel, perfect for brewing as an espresso, a pour over, with a Moka Pot or an AeroPress. Each cup reveals rich notes of brown sugar, roasted almond, and raisin.<br></p>
<p><meta charset=""utf-8""><strong>Recommended Resting Period:<span> </span></strong><span>11</span><span> </span><span>Days</span></p>
<!---->",https://bluetokaicoffee.com/products/kalledevarapura-pulp-sun-dried,https://cdn.shopify.com/s/files/1/0738/1409/files/Kalledevarapura-Front.jpg?v=1764321548,250g; 500g; 1Kg
Blue Tokai,Sandalwood Estate,750.00,INR,"<p>A beloved part of our perennial selection, Sandalwood Estate brews cups with tasting notes of rich dark chocolate, sweet prune and zesty orange marmalade. This washed coffee, with coffee beans of the Sarchimor variety, was grown at a lush coffee estate in Coorg. If you’ve tried our coffees from Attikan and Baarbara Estates, you’ll love the chocolatey flavour profile of this medium-dark roast.  </p>
<p>This heavy bodied coffee has a smooth, syrupy mouthfeel which can best be enjoyed when brewed as an espresso or using a Moka Pot or French Press. The long, sweet aftertaste of butter biscuits and dried fruit comes through beautifully when you allow the brew to cool down a little. </p>
<p><meta charset=""utf-8""><strong>Recommended Resting Period:<span> </span></strong><span>11 Days</span></p>",https://bluetokaicoffee.com/products/sandalwood-estate,https://cdn.shopify.com/s/files/1/0738/1409/files/Sandalwood-Estate-Front.jpg?v=1734957649,250g; 500g; 1kg
Blue Tokai,St. Joseph Estate,700.00,INR,"<p>Meet the first coffee from our newest partner farm, run by a community of Jesuit priests whose stewardship of the land spans generations. </p>
<p>A washed coffee roasted medium-dark, it opens with warm brown spice aromatics. Each sip carries a syrupy mouthfeel and reminds of grapefruit, roasted almond, and toffee. Its medium-high body gives the cup a comforting depth, complemented by a chocolatey aftertaste. </p>
<p>Our roasters recommend brewing it as an espresso, or using an AeroPress, Moka Pot, or French Press. A versatile brew, it pairs well with milk, and holds its own black.</p>
<p><meta charset=""utf-8""><strong>Recommended Resting Period:<span> </span></strong><span>11</span><span> Days</span></p>",https://bluetokaicoffee.com/products/st-joseph-estate,https://cdn.shopify.com/s/files/1/0738/1409/files/1.-St.Joseph-Estate__Front_2.jpg?v=1764321548,250g; 500g; 1kg
Blue Tokai,Monsoon Malabar AA- Hoysala Estate,700.00,INR,"<p>We’re excited to bring back Monsoon Malabar from Hoysala Estate. The unique flavour profile of this coffee develops when winds and humidity from seasonal monsoon rain change the characteristics of the <strong>coffee beans</strong>. While this process has its accidental roots in colonial India when a shipment to Europe was attacked by the full force of monsoon winds, similar conditions have been recreated in a controlled environment for consistency in every lot produced. </p>
<p>When roasted medium-dark, the result is a medium-bodied cup that invites with sweet aromas of butter biscuits, treating you to notes of <span data-olk-copy-source=""MessageBody"">cocoa nib</span>s and dried fruit, concluding with the aftertaste of dark chocolate. Best enjoyed when brewed as an espresso, in the Moka Pot or the French press, the nutty flavour profile of this coffee makes for a delicious cup, either with milk or black. </p>
<p><strong>Recommended Resting Period:<span> </span></strong><span>15 Days</span></p>",https://bluetokaicoffee.com/products/monsoon-malabar,https://cdn.shopify.com/s/files/1/0738/1409/files/1.MonsoonMalabar-HoysalaEstate__Front.jpg?v=1747054624,250g; 500g; 1Kg
Blue Tokai,Dhak Blend,650.00,INR,"<p>Our<strong> Dhak Blend</strong> is an ode to one of our favourite Indian trees with its colorful flame-like flowers that signal the onset of Spring. The coffees used in this blend are naturally processed which means that the <strong>coffee beans</strong> are dried with the cherry, resulting in complex, fruity and sweet flavours.</p>
<p>Roasted dark to bring out flavours of dark chocolate and fruit jam, this blend's heavy cocoa body leaves a smooth lingering aftertaste.</p>
<p>Our roasting team recommends the Dhak Blend for espresso-based drinks as well as manual brews such as the Moka Pot and the French Press.</p>
<p><meta charset=""utf-8""><strong>Recommended Resting Period:<span> </span></strong><span>9 Days</span></p>",https://bluetokaicoffee.com/products/dhak-blend,https://cdn.shopify.com/s/files/1/0738/1409/files/Dhak-Blend-Front.jpg?v=1734947063,250g; 500g; 1kg
Blue Tokai,Attikan Estate,700.00,INR,"<p>Attikan Estate’s arabica <strong>coffee beans</strong> come from the Biligiriranga Hills in Karnataka and make for one of our most popular coffees. Sweet with nutty overtones and balanced acidity, this is the darkest of our standard medium roasts and recommended for espresso lovers. It is a versatile coffee that also works for manual brewing methods such as Moka Pot, South Indian Filter and AeroPress. </p>
<p>Located to the south of Mysore, the Biligiriranga Hills, or ‘white hills’ are named after the mist that hangs over the region. At 1650 meters, it is amongst the highest coffee growing regions in India and grows Selection 9, Selection 795, Cauvery and Kent varieties of Arabica, along with Silver Oaks, citrus, and fig trees.</p>
<p><meta charset=""utf-8""><strong>Recommended Resting Period:<span> </span></strong><span>10</span><span> Days</span></p>
<!---->",https://bluetokaicoffee.com/products/attikan-estate,https://cdn.shopify.com/s/files/1/0738/1409/files/Attikan-estate-Front.jpg?v=1734956514,250g; 500g; 1kg
Blue Tokai,Vienna Roast,650.00,INR,"<p>The second darkest of our roasts, this blend, with <strong>coffee beans</strong> from Karnataka and Tamil Nadu, has great body, low acidity, and is a favourite choice for coffee drinkers who enjoy a strong cup, with its characteristic bittersweet notes. The Vienna Roast is best enjoyed with milk. </p>
<p>Best enjoyed with milk, we recommend brewing this as an <strong><a href=""https://bluetokaicoffee.com/collections/automated-brewing/products/espresso-machine"" rel=""noopener"" target=""_blank"">espresso</a> </strong>or using manual brewing equipment such as Moka Pot, French Press, or South Indian filter. </p>
<p><meta charset=""utf-8""><strong>Recommended Resting Period:<span> </span></strong><span>9</span><span> Days</span></p>",https://bluetokaicoffee.com/products/vienna-roast,https://cdn.shopify.com/s/files/1/0738/1409/files/Vienna-roast-Front.jpg?v=1734956612,250g; 500g; 1kg
Blue Tokai,French Roast,650.00,INR,"<p>Our darkest roasted coffee, the French Roast is a blend best enjoyed black for those who like their coffee bold, like a traditional espresso with bittersweet notes. If you’re looking to add milk and still retain a definite bite, this is a great choice. </p>
<p>We recommend brewing this as an Espresso or using manual brewing equipment such as French Press or Moka Pot.</p>
<p><meta charset=""utf-8""><strong>Recommended Resting Period:<span> </span></strong><span>5</span><span> Days</span></p>",https://bluetokaicoffee.com/products/french-roast,https://cdn.shopify.com/s/files/1/0738/1409/files/French-roast-Front.jpg?v=1734956702,250g; 500g; 1Kg
Blue Tokai,Silver Oak Café Blend,700.00,INR,"<p>If our baristas have brewed you an espresso-based drink at any of our coffee shops, you’ll be familiar with this special offering since it’s our signature house blend!  </p>
<p>A small way of bringing our cafe experience to you, this blend features a combination of ground coffee beans, processed using either the washed or the unwashed method. This versatile medium roast is named after the Silver Oak trees commonly found across coffee plantations in Southern India. It works well in espresso-based drinks as well as in manual brews such as AeroPress, pour over or in cold brews. </p>
<p><meta charset=""utf-8""><strong>Recommended Resting Period:<span> </span></strong><span>8</span><span> Days</span></p>",https://bluetokaicoffee.com/products/silver-oak-cafe-blend,https://cdn.shopify.com/s/files/1/0738/1409/files/SilverOak-blend-Front.jpg?v=1734957127,250g; 500g; 1Kg
